[2026-09-07 16:23:30] local.DEBUG: [vite] connecting... {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Code/1.136.1 Chrome/148.0.7778.280 Electron/42.10.0 Safari/537.36","timestamp":"2026-09-07T16:23:29.232Z"} 
[2026-09-14 00:49:40] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/footer.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:49:40.052Z"} 
[2026-09-14 00:49:40] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:49:40.052Z"} 
[2026-09-14 00:49:40] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:49:40.072Z"} 
[2026-09-14 00:49:40] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:49:40.072Z"} 
[2026-09-14 00:49:41] local.DEBUG: [vite] connecting... {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:49:41.407Z"} 
[2026-09-14 00:49:41] local.DEBUG: [vite] connected. {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:49:41.417Z"} 
[2026-09-14 00:49:41] local.INFO: %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:49:41.422Z"} 
[2026-09-14 00:49:41] local.ERROR: Each child in a list should have a unique "key" prop.%s%s See https://react.dev/link/warning-keys for more information. Check the render method of `Welcome`. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:49:41.433Z"} 
[2026-09-14 00:49:41] local.ERROR: Each child in a list should have a unique "key" prop.%s%s See https://react.dev/link/warning-keys for more information. Check the render method of `Footer`. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:49:41.439Z"} 
[2026-09-14 00:49:41] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:49:41.440Z"} 
[2026-09-14 00:49:41] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:49:41.440Z"} 
[2026-09-14 00:49:41] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:49:41.461Z"} 
[2026-09-14 00:49:41] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:49:41.461Z"} 
[2026-09-14 00:49:47] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/footer.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:49:47.158Z"} 
[2026-09-14 00:49:47] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:49:47.158Z"} 
[2026-09-14 00:49:47] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:49:47.181Z"} 
[2026-09-14 00:49:47] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:49:47.181Z"} 
[2026-09-14 00:49:55] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/footer.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:49:54.885Z"} 
[2026-09-14 00:49:55] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:49:54.885Z"} 
[2026-09-14 00:49:55] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:49:54.902Z"} 
[2026-09-14 00:49:55] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:49:54.902Z"} 
[2026-09-14 00:50:09] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/footer.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:50:09.152Z"} 
[2026-09-14 00:50:09] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:50:09.152Z"} 
[2026-09-14 00:50:09] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:50:09.169Z"} 
[2026-09-14 00:50:09] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:50:09.169Z"} 
[2026-09-14 00:51:00] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/footer.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:00.087Z"} 
[2026-09-14 00:51:00] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:00.087Z"} 
[2026-09-14 00:51:00] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:00.107Z"} 
[2026-09-14 00:51:00] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:00.107Z"} 
[2026-09-14 00:51:12] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/footer.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:12.247Z"} 
[2026-09-14 00:51:12] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:12.247Z"} 
[2026-09-14 00:51:12] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:12.265Z"} 
[2026-09-14 00:51:12] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:12.265Z"} 
[2026-09-14 00:51:14] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/footer.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:14.198Z"} 
[2026-09-14 00:51:14] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:14.198Z"} 
[2026-09-14 00:51:14] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:14.216Z"} 
[2026-09-14 00:51:14] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:14.216Z"} 
[2026-09-14 00:51:17] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/footer.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:16.786Z"} 
[2026-09-14 00:51:17] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:16.786Z"} 
[2026-09-14 00:51:17] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:16.802Z"} 
[2026-09-14 00:51:17] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:16.802Z"} 
[2026-09-14 00:51:31] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/footer.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:31.681Z"} 
[2026-09-14 00:51:31] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:31.681Z"} 
[2026-09-14 00:51:31] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:31.700Z"} 
[2026-09-14 00:51:31] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:31.700Z"} 
[2026-09-14 00:51:35] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/footer.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:34.965Z"} 
[2026-09-14 00:51:35] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:34.965Z"} 
[2026-09-14 00:51:35] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:34.982Z"} 
[2026-09-14 00:51:35] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:34.982Z"} 
[2026-09-14 00:51:41] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/footer.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:41.579Z"} 
[2026-09-14 00:51:41] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:41.579Z"} 
[2026-09-14 00:51:41] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:41.596Z"} 
[2026-09-14 00:51:41] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:41.596Z"} 
[2026-09-14 00:51:45] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/footer.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:45.712Z"} 
[2026-09-14 00:51:45] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:45.712Z"} 
[2026-09-14 00:51:45] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:45.729Z"} 
[2026-09-14 00:51:45] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:45.729Z"} 
[2026-09-14 00:51:49] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/footer.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:48.773Z"} 
[2026-09-14 00:51:49] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:48.773Z"} 
[2026-09-14 00:51:49] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:48.790Z"} 
[2026-09-14 00:51:49] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:48.790Z"} 
[2026-09-14 00:51:54] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/footer.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:54.198Z"} 
[2026-09-14 00:51:54] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:54.198Z"} 
[2026-09-14 00:51:54] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:54.215Z"} 
[2026-09-14 00:51:54] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:54.215Z"} 
[2026-09-14 00:51:55] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/footer.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:55.063Z"} 
[2026-09-14 00:51:55] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:55.063Z"} 
[2026-09-14 00:51:55] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:55.080Z"} 
[2026-09-14 00:51:55] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:51:55.080Z"} 
[2026-09-14 00:52:33] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/footer.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:52:32.806Z"} 
[2026-09-14 00:52:33] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:52:32.806Z"} 
[2026-09-14 00:52:33] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:52:32.824Z"} 
[2026-09-14 00:52:33] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:52:32.824Z"} 
[2026-09-14 00:52:33] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:52:32.824Z"} 
[2026-09-14 00:52:33] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:52:32.824Z"} 
[2026-09-14 00:52:59] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/footer.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:52:59.217Z"} 
[2026-09-14 00:52:59] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:52:59.217Z"} 
[2026-09-14 00:52:59] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:52:59.235Z"} 
[2026-09-14 00:52:59] local.ERROR: Encountered two children with the same key, `%s`. Keys should be unique so that components maintain their identity across updates. Non-unique keys may cause children to be duplicated and/or omitted — the behavior is unsupported and could change in a future version. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:52:59.235Z"} 
